"","uniqueID","lastchilldate","datasetID","ID_chilltreat","study","Entered.By","genus","species","varetc","woody","population","population.detail","provenance.lat","provenance.long","population.altitude.m","continent","year","material","fieldchill","fieldsample.date","chilltemp","chillphotoperiod","chilldays","forcetemp","forcetemp_night","photoperiod_day","photoperiod_night","respvar","response","response.time","n","error.type","resp_error","figure.table..if.applicable.","growing.lat","growing.long","field.chill.units","cu.model","other.treatment","irradiance","irradiance.units","humidity","number.longdays","dormancy_induction_temp_day","dormancy_induction_temp_night","dormancy_induction_days","dormancy_induction_photoperiod_day","dormancy_induction_photoperiod_night","dormancy_induction_days.1","freeze.treatment.time","freeze.treatment.photoperiod_day","freeze.treatment.photoperiod_night","freeze.treatment.temp_day","freeze.treatment.temp_night","response..pre.treatment.","response..post.treatment","respvar.simple","datasetIDstudy","multiresp","multibothresp","multi_respvar","multi_respvar.simple","vector.duplicates","to.remove","chillbyhand","fieldsample.date2","chill.lat","chill.long","addexpwarm","Exp_Chilling_Hours","Exp_Utah_Model","Exp_Chill_portions","ID_fieldsample.date2","Season","End_year","Field_Chilling_Hours","Field_Utah_Model","Field_Chill_portions","Total_Chilling_Hours","Total_Utah_Model","Total_Chill_portions","dbb","maxperc_bb","minperc_bb","dist.50bb","expstartdate","response.time.integer","bbdate","avg_bbtemp"
"1438","gianfagna85 1984-04-24 20    11",NA,"gianfagna85","gianfagna85..","exp1","TS","Malus","domestica","337","yes","Cream Ridge, NJ","",40.133,-74.524,"","north america",1984,"cuttings","yes","24-Apr-1984","","","","20","20","11","13","daysto50%budburst","timeonly",4.4,"4","","","fig 1",40.133,-74.524,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gianfagna85 exp1",FALSE,FALSE,FALSE,FALSE,"gianfagna85_exp1_Malus_domestica_337_1984_Cream Ridge, NJ_ -74.524000_ 40.133000__40.13300_ -74.524000___24-Apr-1984______20____NA____cuttings_4_NA___",0,0,"1984-04-24",40.133,-74.524,"0",NA,NA,NA,"gianfagna85_40.133_-74.524_1984-04-24_0","1983/1984",1984,1811,1586,127.089786324088,1811,1586,127.089786324088,NA,NA,NA,NA,1984-04-24,4,1984-04-28,19.4859999656677
"1439","gianfagna85 1984-04-24 20    11",NA,"gianfagna85","gianfagna85..","exp1","TS","Malus","domestica","Red Delicious","yes","Cream Ridge, NJ","",40.133,-74.524,"","north america",1984,"cuttings","yes","24-Apr-1984","","","","20","20","11","13","daysto50%budburst","timeonly",0.2,"4","","","fig 1",40.133,-74.524,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gianfagna85 exp1",FALSE,FALSE,FALSE,FALSE,"gianfagna85_exp1_Malus_domestica_Red Delicious_1984_Cream Ridge, NJ_ -74.524000_ 40.133000__40.13300_ -74.524000___24-Apr-1984______20____NA____cuttings_4_NA___",0,0,"1984-04-24",40.133,-74.524,"0",NA,NA,NA,"gianfagna85_40.133_-74.524_1984-04-24_0","1983/1984",1984,1811,1586,127.089786324088,1811,1586,127.089786324088,NA,NA,NA,NA,1984-04-24,0,1984-04-24,17.4299998283387
"1440","gianfagna85 1984-04-24 20    12",NA,"gianfagna85","gianfagna85..","exp1","TS","Malus","domestica","Spatbluhender","yes","Cream Ridge, NJ","",40.133,-74.524,"","north america",1984,"cuttings","yes","24-Apr-1984","","","","20","20","12","12","daysto50%budburst","timeonly",19.9,"4","","","fig 1",40.133,-74.524,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gianfagna85 exp1",FALSE,FALSE,FALSE,FALSE,"gianfagna85_exp1_Malus_domestica_Spatbluhender_1984_Cream Ridge, NJ_ -74.524000_ 40.133000__40.13300_ -74.524000___24-Apr-1984______20____NA____cuttings_4_NA___",0,0,"1984-04-24",40.133,-74.524,"0",NA,NA,NA,"gianfagna85_40.133_-74.524_1984-04-24_0","1983/1984",1984,1811,1586,127.089786324088,1811,1586,127.089786324088,NA,NA,NA,NA,1984-04-24,19,1984-05-13,19.8714999914169
"1441","gianfagna85 1984-04-24 20    12",NA,"gianfagna85","gianfagna85..","exp1","TS","Malus","domestica","Camuzat","yes","Cream Ridge, NJ","",40.133,-74.524,"","north america",1984,"cuttings","yes","24-Apr-1984","","","","20","20","12","12","daysto50%budburst","timeonly",9.8,"4","","","fig 1",40.133,-74.524,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gianfagna85 exp1",FALSE,FALSE,FALSE,FALSE,"gianfagna85_exp1_Malus_domestica_Camuzat_1984_Cream Ridge, NJ_ -74.524000_ 40.133000__40.13300_ -74.524000___24-Apr-1984______20____NA____cuttings_4_NA___",0,0,"1984-04-24",40.133,-74.524,"0",NA,NA,NA,"gianfagna85_40.133_-74.524_1984-04-24_0","1983/1984",1984,1811,1586,127.089786324088,1811,1586,127.089786324088,NA,NA,NA,NA,1984-04-24,9,1984-05-03,19.7429999828339
"1442","gomory15 2011-03-01 9.2    13",NA,"gomory15","gomory15..","exp1","EF","Larix","decidua","","yes","Slovakia","L1",48.8877,19.5282,"300","europe",2011,"seedlings","yes","1-Mar-2011","","","","9.2","","13","11","dayofyeartobudburst","timeonly",45.297,"70","","","fig2",48.448201,18.36271,NA,"","first year trt= warm, second year trt = warm","ambient","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gomory15 exp1",FALSE,FALSE,FALSE,FALSE,"gomory15_exp1_Larix_decidua__2011_Slovakia_  19.528200_ 48.887700_300_48.44820_  18.362710_ambient__1-Mar-2011______9.2_ambient___NA___first year trt= warm, second year trt = warm_seedlings_70_NA___",0,0,"2011-03-01",48.448201,18.36271,"0",NA,NA,NA,"gomory15_48.448201_18.36271_2011-03-01_0","2010/2011",2011,1282,1443,95.8448010698293,1282,1443,95.8448010698293,NA,NA,NA,NA,2011-03-01,45,2011-04-15,NA
"1443","gomory15 2011-03-01 9.2    13",NA,"gomory15","gomory15..","exp1","EF","Larix","decidua","","yes","Slovakia","L3",48.8877,19.5282,"350","europe",2011,"seedlings","yes","1-Mar-2011","","","","9.2","","13","11","dayofyeartobudburst","timeonly",48.685,"70","","","fig2",48.448201,18.36271,NA,"","first year trt= warm, second year trt = warm","ambient","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gomory15 exp1",FALSE,FALSE,FALSE,FALSE,"gomory15_exp1_Larix_decidua__2011_Slovakia_  19.528200_ 48.887700_350_48.44820_  18.362710_ambient__1-Mar-2011______9.2_ambient___NA___first year trt= warm, second year trt = warm_seedlings_70_NA___",0,0,"2011-03-01",48.448201,18.36271,"0",NA,NA,NA,"gomory15_48.448201_18.36271_2011-03-01_0","2010/2011",2011,1282,1443,95.8448010698293,1282,1443,95.8448010698293,NA,NA,NA,NA,2011-03-01,48,2011-04-18,NA
"1444","gomory15 2011-03-01 9.2    13",NA,"gomory15","gomory15..","exp1","EF","Larix","decidua","","yes","Slovakia","L4",48.8877,19.5282,"430","europe",2011,"seedlings","yes","1-Mar-2011","","","","9.2","","13","11","dayofyeartobudburst","timeonly",44.238,"70","","","fig2",48.448201,18.36271,NA,"","first year trt= warm, second year trt = warm","ambient","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gomory15 exp1",FALSE,FALSE,FALSE,FALSE,"gomory15_exp1_Larix_decidua__2011_Slovakia_  19.528200_ 48.887700_430_48.44820_  18.362710_ambient__1-Mar-2011______9.2_ambient___NA___first year trt= warm, second year trt = warm_seedlings_70_NA___",0,0,"2011-03-01",48.448201,18.36271,"0",NA,NA,NA,"gomory15_48.448201_18.36271_2011-03-01_0","2010/2011",2011,1282,1443,95.8448010698293,1282,1443,95.8448010698293,NA,NA,NA,NA,2011-03-01,44,2011-04-14,NA
"1445","gomory15 2011-03-01 9.2    13",NA,"gomory15","gomory15..","exp1","EF","Larix","decidua","","yes","Slovakia","L6",48.8877,19.5282,"500","europe",2011,"seedlings","yes","1-Mar-2011","","","","9.2","","13","11","dayofyeartobudburst","timeonly",47.635,"70","","","fig2",48.448201,18.36271,NA,"","first year trt= warm, second year trt = warm","ambient","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gomory15 exp1",FALSE,FALSE,FALSE,FALSE,"gomory15_exp1_Larix_decidua__2011_Slovakia_  19.528200_ 48.887700_500_48.44820_  18.362710_ambient__1-Mar-2011______9.2_ambient___NA___first year trt= warm, second year trt = warm_seedlings_70_NA___",0,0,"2011-03-01",48.448201,18.36271,"0",NA,NA,NA,"gomory15_48.448201_18.36271_2011-03-01_0","2010/2011",2011,1282,1443,95.8448010698293,1282,1443,95.8448010698293,NA,NA,NA,NA,2011-03-01,47,2011-04-17,NA
"1446","gomory15 2011-03-01 9.2    13",NA,"gomory15","gomory15..","exp1","EF","Larix","decidua","","yes","Slovakia","L5",48.8877,19.5282,"600","europe",2011,"seedlings","yes","1-Mar-2011","","","","9.2","","13","11","dayofyeartobudburst","timeonly",48.317,"70","","","fig2",48.448201,18.36271,NA,"","first year trt= warm, second year trt = warm","ambient","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gomory15 exp1",FALSE,FALSE,FALSE,FALSE,"gomory15_exp1_Larix_decidua__2011_Slovakia_  19.528200_ 48.887700_600_48.44820_  18.362710_ambient__1-Mar-2011______9.2_ambient___NA___first year trt= warm, second year trt = warm_seedlings_70_NA___",0,0,"2011-03-01",48.448201,18.36271,"0",NA,NA,NA,"gomory15_48.448201_18.36271_2011-03-01_0","2010/2011",2011,1282,1443,95.8448010698293,1282,1443,95.8448010698293,NA,NA,NA,NA,2011-03-01,48,2011-04-18,NA
"1447","gomory15 2011-03-01 9.2    13",NA,"gomory15","gomory15..","exp1","EF","Larix","decidua","","yes","Slovakia","L7",48.8877,19.5282,"750","europe",2011,"seedlings","yes","1-Mar-2011","","","","9.2","","13","11","dayofyeartobudburst","timeonly",47.193,"70","","","fig2",48.448201,18.36271,NA,"","first year trt= warm, second year trt = warm","ambient","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gomory15 exp1",FALSE,FALSE,FALSE,FALSE,"gomory15_exp1_Larix_decidua__2011_Slovakia_  19.528200_ 48.887700_750_48.44820_  18.362710_ambient__1-Mar-2011______9.2_ambient___NA___first year trt= warm, second year trt = warm_seedlings_70_NA___",0,0,"2011-03-01",48.448201,18.36271,"0",NA,NA,NA,"gomory15_48.448201_18.36271_2011-03-01_0","2010/2011",2011,1282,1443,95.8448010698293,1282,1443,95.8448010698293,NA,NA,NA,NA,2011-03-01,47,2011-04-17,NA
"1448","gomory15 2011-03-01 9.2    13",NA,"gomory15","gomory15..","exp1","EF","Larix","decidua","","yes","Slovakia","L9",48.8877,19.5282,"830","europe",2011,"seedlings","yes","1-Mar-2011","","","","9.2","","13","11","dayofyeartobudburst","timeonly",50.14,"70","","","fig2",48.448201,18.36271,NA,"","first year trt= warm, second year trt = warm","ambient","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gomory15 exp1",FALSE,FALSE,FALSE,FALSE,"gomory15_exp1_Larix_decidua__2011_Slovakia_  19.528200_ 48.887700_830_48.44820_  18.362710_ambient__1-Mar-2011______9.2_ambient___NA___first year trt= warm, second year trt = warm_seedlings_70_NA___",0,0,"2011-03-01",48.448201,18.36271,"0",NA,NA,NA,"gomory15_48.448201_18.36271_2011-03-01_0","2010/2011",2011,1282,1443,95.8448010698293,1282,1443,95.8448010698293,NA,NA,NA,NA,2011-03-01,50,2011-04-20,NA
"1449","gomory15 2011-03-01 9.2    13",NA,"gomory15","gomory15..","exp1","EF","Larix","decidua","","yes","Slovakia","L10",48.8877,19.5282,"880","europe",2011,"seedlings","yes","1-Mar-2011","","","","9.2","","13","11","dayofyeartobudburst","timeonly",48.667,"70","","","fig2",48.448201,18.36271,NA,"","first year trt= warm, second year trt = warm","ambient","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gomory15 exp1",FALSE,FALSE,FALSE,FALSE,"gomory15_exp1_Larix_decidua__2011_Slovakia_  19.528200_ 48.887700_880_48.44820_  18.362710_ambient__1-Mar-2011______9.2_ambient___NA___first year trt= warm, second year trt = warm_seedlings_70_NA___",0,0,"2011-03-01",48.448201,18.36271,"0",NA,NA,NA,"gomory15_48.448201_18.36271_2011-03-01_0","2010/2011",2011,1282,1443,95.8448010698293,1282,1443,95.8448010698293,NA,NA,NA,NA,2011-03-01,48,2011-04-18,NA
"1450","gomory15 2011-03-01 9.2    13",NA,"gomory15","gomory15..","exp1","EF","Larix","decidua","","yes","Slovakia","L11",48.8877,19.5282,"1000","europe",2011,"seedlings","yes","1-Mar-2011","","","","9.2","","13","11","dayofyeartobudburst","timeonly",49.348,"70","","","fig2",48.448201,18.36271,NA,"","first year trt= warm, second year trt = warm","ambient","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gomory15 exp1",FALSE,FALSE,FALSE,FALSE,"gomory15_exp1_Larix_decidua__2011_Slovakia_  19.528200_ 48.887700_1000_48.44820_  18.362710_ambient__1-Mar-2011______9.2_ambient___NA___first year trt= warm, second year trt = warm_seedlings_70_NA___",0,0,"2011-03-01",48.448201,18.36271,"0",NA,NA,NA,"gomory15_48.448201_18.36271_2011-03-01_0","2010/2011",2011,1282,1443,95.8448010698293,1282,1443,95.8448010698293,NA,NA,NA,NA,2011-03-01,49,2011-04-19,NA
"1451","gomory15 2011-03-01 9.2    13",NA,"gomory15","gomory15..","exp1","EF","Larix","decidua","","yes","Slovakia","LSO",48.8877,19.5282,"1080","europe",2011,"seedlings","yes","1-Mar-2011","","","","9.2","","13","11","dayofyeartobudburst","timeonly",50.416,"70","","","fig2",48.448201,18.36271,NA,"","first year trt= warm, second year trt = warm","ambient","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gomory15 exp1",FALSE,FALSE,FALSE,FALSE,"gomory15_exp1_Larix_decidua__2011_Slovakia_  19.528200_ 48.887700_1080_48.44820_  18.362710_ambient__1-Mar-2011______9.2_ambient___NA___first year trt= warm, second year trt = warm_seedlings_70_NA___",0,0,"2011-03-01",48.448201,18.36271,"0",NA,NA,NA,"gomory15_48.448201_18.36271_2011-03-01_0","2010/2011",2011,1282,1443,95.8448010698293,1282,1443,95.8448010698293,NA,NA,NA,NA,2011-03-01,50,2011-04-20,NA
"1452","gomory15 2011-03-01 9.2    13",NA,"gomory15","gomory15..","exp1","EF","Larix","decidua","","yes","Slovakia","L1",48.8877,19.5282,"300","europe",2011,"seedlings","yes","1-Mar-2011","","","","9.2","","13","11","dayofyeartobudburst","timeonly",45.315,"70","","","fig2",48.448201,18.36271,NA,"","first year trt= cold, second year trt = warm","ambient","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gomory15 exp1",FALSE,FALSE,FALSE,FALSE,"gomory15_exp1_Larix_decidua__2011_Slovakia_  19.528200_ 48.887700_300_48.44820_  18.362710_ambient__1-Mar-2011______9.2_ambient___NA___first year trt= cold, second year trt = warm_seedlings_70_NA___",0,0,"2011-03-01",48.448201,18.36271,"0",NA,NA,NA,"gomory15_48.448201_18.36271_2011-03-01_0","2010/2011",2011,1282,1443,95.8448010698293,1282,1443,95.8448010698293,NA,NA,NA,NA,2011-03-01,45,2011-04-15,NA
"1453","gomory15 2011-03-01 9.2    13",NA,"gomory15","gomory15..","exp1","EF","Larix","decidua","","yes","Slovakia","L3",48.8877,19.5282,"350","europe",2011,"seedlings","yes","1-Mar-2011","","","","9.2","","13","11","dayofyeartobudburst","timeonly",45.886,"70","","","fig2",48.448201,18.36271,NA,"","first year trt= cold, second year trt = warm","ambient","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gomory15 exp1",FALSE,FALSE,FALSE,FALSE,"gomory15_exp1_Larix_decidua__2011_Slovakia_  19.528200_ 48.887700_350_48.44820_  18.362710_ambient__1-Mar-2011______9.2_ambient___NA___first year trt= cold, second year trt = warm_seedlings_70_NA___",0,0,"2011-03-01",48.448201,18.36271,"0",NA,NA,NA,"gomory15_48.448201_18.36271_2011-03-01_0","2010/2011",2011,1282,1443,95.8448010698293,1282,1443,95.8448010698293,NA,NA,NA,NA,2011-03-01,45,2011-04-15,NA
"1454","gomory15 2011-03-01 9.2    13",NA,"gomory15","gomory15..","exp1","EF","Larix","decidua","","yes","Slovakia","L4",48.8877,19.5282,"430","europe",2011,"seedlings","yes","1-Mar-2011","","","","9.2","","13","11","dayofyeartobudburst","timeonly",43.897,"70","","","fig2",48.448201,18.36271,NA,"","first year trt= cold, second year trt = warm","ambient","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gomory15 exp1",FALSE,FALSE,FALSE,FALSE,"gomory15_exp1_Larix_decidua__2011_Slovakia_  19.528200_ 48.887700_430_48.44820_  18.362710_ambient__1-Mar-2011______9.2_ambient___NA___first year trt= cold, second year trt = warm_seedlings_70_NA___",0,0,"2011-03-01",48.448201,18.36271,"0",NA,NA,NA,"gomory15_48.448201_18.36271_2011-03-01_0","2010/2011",2011,1282,1443,95.8448010698293,1282,1443,95.8448010698293,NA,NA,NA,NA,2011-03-01,43,2011-04-13,NA
"1455","gomory15 2011-03-01 9.2    13",NA,"gomory15","gomory15..","exp1","EF","Larix","decidua","","yes","Slovakia","L6",48.8877,19.5282,"500","europe",2011,"seedlings","yes","1-Mar-2011","","","","9.2","","13","11","dayofyeartobudburst","timeonly",47.175,"70","","","fig2",48.448201,18.36271,NA,"","first year trt= cold, second year trt = warm","ambient","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gomory15 exp1",FALSE,FALSE,FALSE,FALSE,"gomory15_exp1_Larix_decidua__2011_Slovakia_  19.528200_ 48.887700_500_48.44820_  18.362710_ambient__1-Mar-2011______9.2_ambient___NA___first year trt= cold, second year trt = warm_seedlings_70_NA___",0,0,"2011-03-01",48.448201,18.36271,"0",NA,NA,NA,"gomory15_48.448201_18.36271_2011-03-01_0","2010/2011",2011,1282,1443,95.8448010698293,1282,1443,95.8448010698293,NA,NA,NA,NA,2011-03-01,47,2011-04-17,NA
"1456","gomory15 2011-03-01 9.2    13",NA,"gomory15","gomory15..","exp1","EF","Larix","decidua","","yes","Slovakia","L5",48.8877,19.5282,"600","europe",2011,"seedlings","yes","1-Mar-2011","","","","9.2","","13","11","dayofyeartobudburst","timeonly",47.331,"70","","","fig2",48.448201,18.36271,NA,"","first year trt= cold, second year trt = warm","ambient","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gomory15 exp1",FALSE,FALSE,FALSE,FALSE,"gomory15_exp1_Larix_decidua__2011_Slovakia_  19.528200_ 48.887700_600_48.44820_  18.362710_ambient__1-Mar-2011______9.2_ambient___NA___first year trt= cold, second year trt = warm_seedlings_70_NA___",0,0,"2011-03-01",48.448201,18.36271,"0",NA,NA,NA,"gomory15_48.448201_18.36271_2011-03-01_0","2010/2011",2011,1282,1443,95.8448010698293,1282,1443,95.8448010698293,NA,NA,NA,NA,2011-03-01,47,2011-04-17,NA
"1457","gomory15 2011-03-01 9.2    13",NA,"gomory15","gomory15..","exp1","EF","Larix","decidua","","yes","Slovakia","L7",48.8877,19.5282,"750","europe",2011,"seedlings","yes","1-Mar-2011","","","","9.2","","13","11","dayofyeartobudburst","timeonly",46.945,"70","","","fig2",48.448201,18.36271,NA,"","first year trt= cold, second year trt = warm","ambient","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gomory15 exp1",FALSE,FALSE,FALSE,FALSE,"gomory15_exp1_Larix_decidua__2011_Slovakia_  19.528200_ 48.887700_750_48.44820_  18.362710_ambient__1-Mar-2011______9.2_ambient___NA___first year trt= cold, second year trt = warm_seedlings_70_NA___",0,0,"2011-03-01",48.448201,18.36271,"0",NA,NA,NA,"gomory15_48.448201_18.36271_2011-03-01_0","2010/2011",2011,1282,1443,95.8448010698293,1282,1443,95.8448010698293,NA,NA,NA,NA,2011-03-01,46,2011-04-16,NA
"1458","gomory15 2011-03-01 9.2    13",NA,"gomory15","gomory15..","exp1","EF","Larix","decidua","","yes","Slovakia","L9",48.8877,19.5282,"830","europe",2011,"seedlings","yes","1-Mar-2011","","","","9.2","","13","11","dayofyeartobudburst","timeonly",44.413,"70","","","fig2",48.448201,18.36271,NA,"","first year trt= cold, second year trt = warm","ambient","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gomory15 exp1",FALSE,FALSE,FALSE,FALSE,"gomory15_exp1_Larix_decidua__2011_Slovakia_  19.528200_ 48.887700_830_48.44820_  18.362710_ambient__1-Mar-2011______9.2_ambient___NA___first year trt= cold, second year trt = warm_seedlings_70_NA___",0,0,"2011-03-01",48.448201,18.36271,"0",NA,NA,NA,"gomory15_48.448201_18.36271_2011-03-01_0","2010/2011",2011,1282,1443,95.8448010698293,1282,1443,95.8448010698293,NA,NA,NA,NA,2011-03-01,44,2011-04-14,NA
"1459","gomory15 2011-03-01 9.2    13",NA,"gomory15","gomory15..","exp1","EF","Larix","decidua","","yes","Slovakia","L10",48.8877,19.5282,"880","europe",2011,"seedlings","yes","1-Mar-2011","","","","9.2","","13","11","dayofyeartobudburst","timeonly",47.046,"70","","","fig2",48.448201,18.36271,NA,"","first year trt= cold, second year trt = warm","ambient","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gomory15 exp1",FALSE,FALSE,FALSE,FALSE,"gomory15_exp1_Larix_decidua__2011_Slovakia_  19.528200_ 48.887700_880_48.44820_  18.362710_ambient__1-Mar-2011______9.2_ambient___NA___first year trt= cold, second year trt = warm_seedlings_70_NA___",0,0,"2011-03-01",48.448201,18.36271,"0",NA,NA,NA,"gomory15_48.448201_18.36271_2011-03-01_0","2010/2011",2011,1282,1443,95.8448010698293,1282,1443,95.8448010698293,NA,NA,NA,NA,2011-03-01,47,2011-04-17,NA
"1460","gomory15 2011-03-01 9.2    13",NA,"gomory15","gomory15..","exp1","EF","Larix","decidua","","yes","Slovakia","L11",48.8877,19.5282,"1000","europe",2011,"seedlings","yes","1-Mar-2011","","","","9.2","","13","11","dayofyeartobudburst","timeonly",46.954,"70","","","fig2",48.448201,18.36271,NA,"","first year trt= cold, second year trt = warm","ambient","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gomory15 exp1",FALSE,FALSE,FALSE,FALSE,"gomory15_exp1_Larix_decidua__2011_Slovakia_  19.528200_ 48.887700_1000_48.44820_  18.362710_ambient__1-Mar-2011______9.2_ambient___NA___first year trt= cold, second year trt = warm_seedlings_70_NA___",0,0,"2011-03-01",48.448201,18.36271,"0",NA,NA,NA,"gomory15_48.448201_18.36271_2011-03-01_0","2010/2011",2011,1282,1443,95.8448010698293,1282,1443,95.8448010698293,NA,NA,NA,NA,2011-03-01,46,2011-04-16,NA
"1461","gomory15 2011-03-01 9.2    13",NA,"gomory15","gomory15..","exp1","EF","Larix","decidua","","yes","Slovakia","LSO",48.8877,19.5282,"1080","europe",2011,"seedlings","yes","1-Mar-2011","","","","9.2","","13","11","dayofyeartobudburst","timeonly",46.807,"70","","","fig2",48.448201,18.36271,NA,"","first year trt= cold, second year trt = warm","ambient","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gomory15 exp1",FALSE,FALSE,FALSE,FALSE,"gomory15_exp1_Larix_decidua__2011_Slovakia_  19.528200_ 48.887700_1080_48.44820_  18.362710_ambient__1-Mar-2011______9.2_ambient___NA___first year trt= cold, second year trt = warm_seedlings_70_NA___",0,0,"2011-03-01",48.448201,18.36271,"0",NA,NA,NA,"gomory15_48.448201_18.36271_2011-03-01_0","2010/2011",2011,1282,1443,95.8448010698293,1282,1443,95.8448010698293,NA,NA,NA,NA,2011-03-01,46,2011-04-16,NA
"1462","gomory15 2011-04-01 4.9    14",NA,"gomory15","gomory15..","exp1","EF","Picea","abies","","yes","Slovakia","S12",48.8877,19.5282,"1380","europe",2011,"seedlings","yes","1-Apr-2011","","","","4.9","","14","10","dayofyeartobudburst","timeonly",82.829,"70","","","fig1",49.017914,19.858339,NA,"","first year trt =warm, second year trt =cold","ambient","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gomory15 exp1",FALSE,FALSE,FALSE,FALSE,"gomory15_exp1_Picea_abies__2011_Slovakia_  19.528200_ 48.887700_1380_49.01791_  19.858339_ambient__1-Apr-2011______4.9_ambient___NA___first year trt =warm, second year trt =cold_seedlings_70_NA___",0,0,"2011-04-01",49.017914,19.858339,"0",NA,NA,NA,"gomory15_49.017914_19.858339_2011-04-01_0","2010/2011",2011,1761,1684,113.050549872805,1761,1684,113.050549872805,NA,NA,NA,NA,2011-04-01,82,2011-06-22,NA
"1463","gomory15 2011-04-01 4.9    14",NA,"gomory15","gomory15..","exp1","EF","Larix","decidua","","yes","Slovakia","L1",48.8877,19.5282,"300","europe",2011,"seedlings","yes","1-Apr-2011","","","","4.9","","14","10","dayofyeartobudburst","timeonly",70.343,"70","","","fig2",49.017914,19.858339,NA,"","first year trt =cold, second year trt =cold","ambient","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gomory15 exp1",FALSE,FALSE,FALSE,FALSE,"gomory15_exp1_Larix_decidua__2011_Slovakia_  19.528200_ 48.887700_300_49.01791_  19.858339_ambient__1-Apr-2011______4.9_ambient___NA___first year trt =cold, second year trt =cold_seedlings_70_NA___",0,0,"2011-04-01",49.017914,19.858339,"0",NA,NA,NA,"gomory15_49.017914_19.858339_2011-04-01_0","2010/2011",2011,1761,1684,113.050549872805,1761,1684,113.050549872805,NA,NA,NA,NA,2011-04-01,70,2011-06-10,NA
