PEP_ID,National_ID,LON,LAT,ALT,NAME
3252,83381740,7.83333,47.65,360,Schopfheim
3253,83381750,7.75,47.65,330,Steinen
3254,83381810,7.63333,47.6,280,Weil a. Rhein
3255,83381870,7.76667,47.75,590,Wies
3256,83391110,7.6,47.7833,260,Auggen
3257,83391140,7.55,47.7167,300,Bamlach
3258,83391250,7.6,47.8667,220,GriÃŸheim
3259,83391300,7.66667,47.7167,350,Kandern
3260,83391380,7.63333,47.8167,270,MÃ_llheim
3261,83391390,7.56667,47.8167,230,Neuenburg a. Rhein
3262,83391481,7.66667,47.85,270,Betberg
3263,83391530,7.61667,47.7,370,Tannenkirch
3264,83401130,8.03333,47.8,920,Bernau i. Schwarzwald
3265,83401170,8.08333,47.9333,991,Breitnau (PH)
3266,83401200,8.36667,47.9,800,Dittishausen
3267,83401220,8.26667,47.9667,960,Eisenbach/Hochschwarzwald
3268,83401260,8.03333,47.8667,999,Feldberg/Schwarzwald
3269,83401320,8.16667,47.75,890,HÃ_usern
3270,83401330,8.1,47.9,880,Hinterzarten
3271,83401350,8.23333,47.8667,850,Kappel
3272,83401370,8.2,47.8667,810,Lenzkirch (PH)
3273,83401380,8.35,47.9,800,LÃ¶ffingen (PH)
3274,83401410,8.21667,47.9167,830,Titisee-Neustadt
3275,83401450,8.3,47.8833,820,RÃ¶tenbach
3276,83401480,8.13333,47.7667,790,Sankt Blasien (PH)
3277,83401490,8.1,48,880,Sankt MÃ_rgen (Ph)
3278,83401500,8.18333,47.8333,950,Schluchsee (PH)
3279,83401551,8.16667,47.9333,850,Jostal
3280,83411230,8.01667,48.4,180,Gengenbach
3281,83411290,8.11667,48.5167,210,Lautenbach
3282,83411350,8.08333,48.5333,190,Oberkirch
3283,83411370,7.95,48.4667,160,Offenburg
3284,83411390,8.16667,48.4833,280,Oppenau
3285,83411410,8.2,48.4333,390,Peterstal
3286,83421120,8.36667,48.7333,230,Au i. Murgtal
3287,83421130,8.35,48.7,310,Bermesbach
3288,83421190,8.36667,48.6833,330,Forbach/Baden
3289,83421191,8.26667,48.6167,710,Forbach/Baden-Hundsbach
3290,83421210,8.31667,48.8,150,Gaggenau
3291,83421300,8.26667,48.8333,130,Kuppenheim
3292,83421310,8.35,48.7167,270,Langenbrand
3293,83421420,8.2,48.8667,120,Rastatt (PH)
3294,83431130,8.06667,47.5833,400,Binzgen
3295,83431260,7.95,47.6667,930,Rickenbach/Hotzenw.-Hornberg
3296,83431310,8.06667,47.5667,320,Laufenburg
3297,83431490,7.93333,47.55,290,SÃ_ckingen
3298,83431520,7.88333,47.6,300,SchwÃ¶rstadt
3299,83431530,8.03333,47.6667,880,Segeten
3300,83431550,8,47.7333,820,Todtmoos (PH)
3301,83431620,8.1,47.7333,910,Wittenschwand
3302,83441110,8.85,47.85,480,Aach/Hegau
3303,83441140,9.03333,47.9667,650,Bietingen
3304,83441200,9.01667,47.8167,410,Espasingen
3305,83441270,8.96667,48.1333,910,Heinstetten
3306,83441360,9.03333,48,705,Leibertingen-Thalheim
3307,83441430,9.11667,48,620,MeÃŸkirch
3308,83441560,9,48.1,860,Schwenningen/Baden
3309,83451120,9.53333,47.75,480,Adelsreute
3310,83451171,9.36667,47.75,490,Wiggenweiler
3311,83451180,9.31667,47.8,600,Salem/Baden-Beuren
3312,83451221,9.35,47.9,710,Oberochsenbach
3313,83451330,9.31667,47.8167,730,Heiligenberg/Baden
3314,83451380,9.36667,47.85,700,Illmensee
3315,83451430,9.4,47.6833,420,Kluftern
3316,83451461,9.38333,47.7167,500,Wirmetsweiler
3317,83451520,9.31667,47.7667,440,Neufrach
3318,83451570,9.26667,47.9167,650,Pfullendorf/Baden
3319,83451630,9.28333,47.7833,450,Salem/Baden
3320,83451680,9.16667,47.7667,400,Ãœberlingen
3321,83461300,8.46667,48.1167,700,Obereschach
3322,83461360,8.33333,48.1167,860,Sankt Georgen
3323,83461370,8.48333,48.1333,670,Schabenhausen
3324,83461420,8.23333,48.1333,680,Triberg im Schwarzwald
3325,83461421,8.25,48.1167,820,Triberg-Hofeck
3326,83461450,8.46667,48.0667,710,Villingen
3327,83471120,8.13333,47.6,330,Albbruck
3328,83471140,8.18333,47.7167,920,Amrigschwand
3329,83471160,8.16667,47.6833,730,Bannholz
3330,83471230,8.31667,47.75,790,Birkendorf
3331,83471240,8.15,47.6333,485,Birkingen
3332,83471370,8.43333,47.7167,450,Eberfingen
3333,83471500,8.56667,47.65,430,Jestetten
3334,83471510,8.31667,47.6167,330,Kadelburg
3335,83471540,8.45,47.8167,680,Lausheim
3336,83471550,8.43333,47.8,710,Lembach
3337,83471670,8.4,47.65,450,Rechberg
3338,83471870,8.21667,47.6167,340,Waldshut-Tiengen
3339,83481110,8.03333,48.3333,195,Biberach/Baden
3340,83481160,8.08333,48.2833,220,Haslach
3341,83481190,8.23333,48.2167,360,Hornberg/Schwarzwaldbahn
3342,83481260,8.08333,48.4167,400,Nordrach
3343,83481320,8.28333,48.3833,420,Schapbach
3344,83481330,8.36667,48.3167,360,Schenkenzell
3345,83481390,8.23333,48.3,360,Wolfach (PH)
3346,84311110,8.85,48.2833,520,Balingen
3347,84311130,8.76667,48.3167,590,Binsdorf
3348,84311200,9.03333,48.2167,730,Ebingen
3349,84311310,8.96667,48.2167,650,Lautlingen
3350,84311370,8.86667,48.1667,900,Obernheim
3351,84311490,8.88333,48.2,840,Tieringen
3352,84311520,8.86667,48.2333,600,Weilstetten
3353,84321120,9.86667,48.1667,540,Ã„pfingen
3354,84321450,9.76667,48.2,520,Ingerkingen
3355,84321510,9.88333,48.2333,530,Laupheim (PH)
3356,84321640,9.95,48.0667,590,Ochsenhausen (West)
3357,84321650,9.95,48.2167,520,Orsenhausen
3358,84321670,9.95,48.1167,560,Reinstetten
3359,84321711,10.05,48.0333,600,Zell a. d. Rot
3360,84321760,9.65,48.0167,570,Schussenried
3361,84321770,9.8,48.0333,560,Schweinhausen
3362,84321870,10.0833,48,580,Tannheim
3363,84331121,8.55,48.6833,780,Meistern
3364,84331280,8.58333,48.7667,400,Calmbach
3365,84331300,8.53333,48.8333,400,Conweiler
3366,84331490,8.78333,48.65,450,GÃ_ltlingen
3367,84331510,8.43333,48.8,370,Herrenalb
3368,84331530,8.58333,48.8167,370,HÃ¶fen
3369,84331630,8.63333,48.6333,630,Martinsmoos
3370,84331670,8.73333,48.55,410,Nagold (PH)
3371,84331700,8.8,48.7333,530,Neuhengstett
3372,84331820,8.53333,48.8667,300,Ottenhausen
3373,84331900,8.65,48.7833,630,SchÃ¶mberg
3374,84331940,8.51667,48.6333,730,Simmersfeld (PH)
3375,84332000,8.7,48.6833,400,Teinach
3376,84332080,8.65,48.6167,590,Wart
3377,84332100,8.55,48.75,600,Wildbad
3378,84341230,9.71667,48.2833,510,Ehingen
3379,84341450,9.65,48.2333,520,Munderkingen
3380,84341490,9.83333,48.3,490,Oberdischingen
3381,84341570,9.81667,48.35,560,Ringingen
3382,84341630,9.73333,48.3833,550,Schelklingen
3383,84341660,9.61667,48.2333,520,Untermarchtal
3384,84341710,9.51667,48.2,530,Riedlingen-Zell
3385,84351130,8.36667,48.5167,580,Baiersbronn
3386,84351140,8.41667,48.6,780,Besenfeld
3387,84351210,8.5,48.4667,620,Dornstetten/WÃ_rtt.
3388,84351260,8.43333,48.4667,650,Freudenstadt (Ost)
3389,84351261,8.4,48.45,800,Freudenstadt
3390,84351420,8.46667,48.4167,670,LoÃŸburg
3391,84351460,8.56667,48.5333,640,Pfalzgrafenweiler
3392,84351580,8.5,48.4167,600,Wittendorf
3393,84361290,8.8,48.3667,450,Haigerloch
3394,84361320,8.96667,48.35,500,Hechingen (PH)
3395,84361360,8.78333,48.4,400,Imnau
3396,84361380,9.06667,48.3167,630,Killer
3397,84361410,8.88333,48.3833,420,Rangendingen
3398,84361450,8.96667,48.3833,530,Sickingen
3399,84371120,8.63333,48.4667,540,Horb a. Neckar-Altheim
3400,84371340,8.68333,48.45,560,Horb a. Neckar
3401,84371500,8.63333,48.3667,420,Sulz
3402,84371530,8.66667,48.3333,510,VÃ¶hringen
3403,84381160,9.33333,48.3667,750,Bernloch
3404,84381240,9.43333,48.4167,750,Dottingen
3405,84381280,9.61667,48.4667,750,Feldstetten
3406,84381350,9.48333,48.2833,660,Hayingen (PH)
3407,84381440,9.68333,48.4833,760,Laichingen (PH)
3408,84381490,9.5,48.4167,710,MÃ_nsingen
3409,84381580,9.61667,48.3667,600,Sondernach
3410,84381680,9.46667,48.2333,540,Zwiefalten/WÃ_rtt.
3411,84391110,9.63333,47.9333,570,Aulendorf
3412,84391120,9.65,47.8333,460,Baienfurt
3413,84391191,9.6,47.75,470,Torkenweiler
3414,84391192,9.58333,47.7333,430,Weiherstobel
3415,84391300,9.61667,47.7833,450,Ravensburg
3416,84391330,9.55,47.8,570,Schmalegg
3417,84391341,9.53333,47.7667,510,Bavendorf
3418,84391390,9.75,47.9333,590,Waldsee
3419,84391400,9.63333,47.8,480,Weingarten/WÃ_rtt.
3420,84391420,9.8,47.8167,670,Wolfegg/AllgÃ_u
3421,84401180,9.2,48.35,730,Erpfingen
3422,84401190,9.2,48.4,800,Genkingen
3423,84401310,9.3,48.5333,350,Metzingen (Ph)
3424,84401380,9.21667,48.4833,380,Reutlingen
3425,84401400,9.2,48.5333,360,Rommelsbach
3426,84401440,9.41667,48.4833,460,Urach
3427,84411141,8.56667,48.3,640,OBERNDORF-LINDENHOF
3428,84411220,8.5,48.2167,660,Dunningen
3429,84411260,8.5,48.3,630,Fluorn
3430,84411380,8.35,48.2333,580,Lauterbach/Schwarzw.
3431,84411430,8.7,48.2,710,Neukirch b. Tettnang
3432,84411431,8.71667,48.2,690,Vaihingerhof
3433,84411440,8.56667,48.3,510,Oberndorf
3434,84411441,8.56667,48.3,640,Oberndorf-Lindenhof
3435,84411500,8.63333,48.1667,600,Rottweil (PH)
3436,84411520,8.38333,48.2167,710,Schramberg (PH)
3437,84411530,8.53333,48.0667,700,Villingen-Schwenningen (PH)
3438,84421140,9.55,47.9333,580,Altshausen
3439,84421180,9.36667,48.0833,610,Mengen-Beuren
3440,84421270,9.61667,48.0667,580,Buchau
3441,84421280,9.5,48.1833,530,Daugendorf
3442,84421320,9.51667,47.9,600,Ebenweiler
3443,84421620,9.4,48.0833,590,Hundersingen
3444,84421800,9.55,48.15,660,Uttenweiler-Offingen
3445,84421860,9.48333,48.15,540,Riedlingen/WÃ_rtt.
3446,84421870,9.5,48.0167,590,Saulgau
3447,84431270,9.21667,48.25,670,Gammertingen (PH)
3448,84431290,9.33333,47.9833,640,Habsthal
3449,84431390,9.13333,48.0167,610,Igelswies
3450,84431400,9.28333,48.1833,810,Inneringen
3451,84431410,9.18333,48.0667,620,Inzigkofen
3452,84431480,9.25,48.0167,590,Krauchenwies
3453,84431520,9.11667,47.8833,650,Hohenfels-Liggersdorf
3454,84431700,9.21667,48.0833,570,Sigmaringen
3455,84431740,9.13333,48.1333,660,Storzingen
3456,84431750,9.1,48.1833,680,StraÃŸberg/Hohenz.
3457,84431810,9.21667,48.1833,640,Veringenstadt (PH)
3458,84441170,9.53333,47.6,410,Langenargen (PH)
3459,84441230,9.6,47.6667,470,Tettnang
3460,84451120,9.05,48.55,370,Bebenhausen
3461,84451190,9.06667,48.45,390,Dusslingen
3462,84451200,8.96667,48.55,380,Entringen
3463,84451350,9.11667,48.5,420,MÃ_hringen
3464,84451360,9.05,48.4167,480,MÃ¶ssingen
3465,84451361,9.03333,48.4,510,Belsen
3466,84451370,9.06667,48.4333,420,Nehren/WÃ_rtt.
3467,84451500,8.93333,48.4667,350,Rottenburg a. Neckar
3468,84451530,8.86667,48.5167,440,Seebronn
3469,84451560,9.05,48.5333,340,TÃ_bingen
3470,84451580,9.2,48.5833,410,Walddorf
3471,84461230,8.75,48.1333,660,Gosheim
3472,84461390,8.75,48.0667,660,Spaichingen
3473,84461420,8.65,48.0667,700,Trossingen
3474,84461440,8.8,47.9833,650,Tuttlingen (Ph)
3475,84461470,8.78333,48.0167,670,Wurmlingen
3476,84471280,9.98333,47.95,690,Hauerz
3477,84471340,9.88333,47.7833,650,KiÃŸlegg (PH)
3478,84471350,8.81667,48.75,610,Leupolz
3479,84471400,9.9,47.7167,680,Ratzenried
3480,84471470,9.83333,47.6833,560,Wangen
3481,84471500,9.9,47.9167,650,Wurzach
3482,91110000,12.8833,47.7333,480,Reichenhall
3483,91120000,11.75,48.4,470,Freising
3484,91120001,11.7333,48.4,450,Weihenstephan-DÃ_rnast
3485,91130000,11.4333,48.75,370,Ingolstadt
3486,91140000,10.8833,48.05,590,Landsberg a. Lech
3487,91150000,11.6167,48.1667,500,MÃ_nchen-Freimann
3488,91150001,11.6,48.1167,540,MÃ_nchen-Trudering
3489,91150002,11.55,48.1167,530,MÃ_nchen-Ludwigs-Vorstadt
3490,91150003,11.4833,48.1667,510,MÃ_nchen-Schwabing
3491,91150004,11.5167,48.1167,535,MÃ_nchen-Neufriedenheim
3492,91160000,12.1333,47.8667,440,Rosenheim-Erlenau
3493,91170000,12.65,47.8667,600,Traunstein
3494,91311130,11.1333,48.4667,450,Aichach a. d. Paar
3495,91311270,11.05,48.55,480,Gundelsdorf
3496,91311330,11.35,48.4333,480,Hilgertshausen
3497,91311460,11.1333,48.4667,450,Oberbernbach
3498,91311570,11.0833,48.5833,410,PÃ¶ttmes
3499,91311820,11.2,48.4,500,Wollomoos
3500,91321110,12.6833,48.2333,400,AltÃ¶tting
3501,91321140,12.8333,48.15,380,Burghausen
3502,91321230,12.5833,48.1333,460,Garching
3503,91321310,12.7833,48.1833,430,Mehring
3504,91321330,12.7,48.25,390,NeuÃ¶tting
3505,91321480,12.6,48.2167,410,TÃ_ssling
3506,91321540,12.65,48.2667,380,WinhÃ¶ring
3507,91331110,11.9667,47.8,600,Au b. Bad Aibling
3508,91331120,12.0167,47.8833,490,Aibling
3509,91331140,11.9167,47.8833,510,BruckmÃ_hl
3510,91331170,12,47.7833,520,Feilnbach
3511,91331182,11.8333,47.9,530,Westerham
3512,91331221,11.9,47.9333,610,GroÃŸhÃ¶henrain
3513,91331250,12.0667,47.85,480,Kolbermoor
3514,91341111,11.45,47.75,660,Oberenzenau
3515,91341130,11.4167,47.7167,620,Benediktbeuern (Ph)
3516,91341200,11.5667,47.6833,680,Lenggries (PH)
3517,91341201,11.4333,47.5667,800,VorderriÃŸ
3518,91341230,11.6333,47.7667,720,Reichersbeuern
3519,91341240,11.65,47.8,710,Sachsenkam
3520,91351150,13,47.6333,550,Berchtesgaden
3521,91361180,11.4333,48.2667,500,Dachau (PH)
3522,91361340,11.4833,48.2167,490,Karlsfeld
3523,91361411,11.3833,48.2833,490,Unterbachern
3524,91361530,11.3833,48.3,500,Rumeltshausen
3525,91361550,11.35,48.3167,490,Schwabhausen
3526,91361620,11.4167,48.3833,470,Weichs
3527,91371160,11.8,48,620,Egmating
3528,91371180,12.05,48.0333,530,Frauenneuharting
3529,91371200,11.8667,47.9833,540,Glonn
3530,91371210,12,48.1667,540,Hohenlinden
3531,91371250,11.9667,48.05,520,Grafing
3532,91371260,11.8667,48.2,510,Markt Schwaben
3533,91371271,11.9,48.0333,550,Moosach-Falkenberg
3534,91371281,11.95,48.05,530,Gindlkofen
3535,91371370,12.0333,48.0833,520,SteinhÃ¶ring
3536,91371390,11.8167,48.0833,560,Zorneding (PH)
3537,91381140,12,48.2833,490,Kirchasch
3538,91381160,12.15,48.2833,440,Dorfen
3539,91381190,11.9167,48.3167,460,Erding
3540,91381380,11.8333,48.2833,490,Moosinning
3541,91381381,11.7833,48.2833,470,Eichenried
3542,91381520,12.1833,48.3833,460,Wambach
3543,91391170,11.7667,48.5167,500,Attenkirchen
3544,91391231,11.6833,48.2833,470,Dietersheim
3545,91391520,11.9333,48.4667,420,Moosburg
3546,91391700,11.6667,48.4333,500,Thalhausen
3547,91401200,11.1667,48.2833,500,Egenhofen
3548,91401250,11.25,48.1833,520,FÃ_rstenfeldbruck
3549,91401280,11.3667,48.1333,540,Germering
3550,91401420,11.2667,48.2167,510,Maisach
3551,91401421,11.3,48.2167,510,Gernlinden
3552,91401530,11.35,48.15,530,Puchheim
3553,91411110,11.05,47.6667,860,Kohlgrub
3554,91411120,11.1833,47.6,640,Eschenlohe/Loisach
3555,91411150,11.1,47.4833,710,Garmisch-Partenkirchen (Beob.-Stelle 1)
3556,91411161,11.0333,47.4667,750,Obergrainau
3557,91411170,11.2833,47.5,870,KrÃ_n (PH)
3558,91411180,11.2667,47.45,910,Mittenwald
3559,91421220,11.3667,48.8167,380,Gaimersheim (PH)
3560,91421260,11.4667,48.8167,440,Hepberg
3561,91421280,11.55,48.8333,400,Kasing
3562,91421330,11.6,48.7833,360,Menning
3563,91421400,11.2833,48.7833,410,Ingolstadt-Pettenhofen
3564,91421430,11.4667,48.65,380,Reichertshofen
3565,91431150,11.1,47.95,550,Diessen
3566,91431170,10.9833,48.1833,550,Egling
3567,91431180,11.0333,48.0167,630,Entraching
3568,91431270,10.9667,48.0167,670,Hofstetten
3569,91431300,10.95,47.95,720,Issing
3570,91431320,10.8833,48.1,600,Kaufering (PH)
3571,91431470,10.9333,48.2,540,Pittriching
3572,91431511,11.1,47.9167,540,Riederau
3573,91431590,10.9667,47.9667,690,Thaining
3574,91431620,10.8167,48.0833,600,Unterigling
3575,91431640,11.1,48.05,550,Unterschondorf
3576,91431670,10.9167,48.1167,580,Weil
3577,91441140,12.9833,47.8333,420,Freilassing (PH)
3578,91441201,12.7167,47.8667,610,Lauter
3579,91441250,12.9333,47.95,400,Laufen/Salzach
3580,91441280,12.7667,47.9167,540,Nirnharting
3581,91441310,12.6333,48,530,Palling
3582,91441311,12.6333,48,530,Palling-Oberroidham
3583,91441410,12.8167,47.85,500,Teisendorf (PH)
3584,91441420,12.7333,48,470,Tengling
3585,91441440,12.7667,48.0667,390,Tittmoning (PH)
3586,91451160,11.7333,47.7667,730,Gmund
3587,91451211,11.8333,47.8833,570,Naring
3588,91451230,11.9167,47.8333,730,Irschenberg
3589,91451240,11.75,47.65,790,Kreuth
3590,91451250,11.8333,47.7833,690,Miesbach
3591,91451300,11.6833,47.8,760,Waakirchen-Schaftlach
3592,91451301,11.8,47.85,675,Weyarn
3593,91451310,11.8667,47.7333,780,Schliersee (PH)
3594,91451321,11.75,47.7333,730,Sankt Quirin
3595,91461110,12.5,48.25,410,AltmÃ_hldorf
3596,91461111,12.4833,48.25,410,MÃ_hldorf a. Inn-Ecksberg
3597,91461191,12.5667,48.2833,400,Niederbergkirchen-Rohrbach
3598,91461320,12.4333,48.1833,460,Kraiburg
3599,91461390,12.5167,48.25,380,MÃ_hldorf a. Inn
3600,91461400,12.5167,48.3667,460,Neumarkt-Sankt Veit
3601,91461540,12.45,48.35,460,SchÃ¶nberg
3602,91461610,12.3667,48.25,420,Heldenstein/Oberbay.-Weidenbach
3603,91461650,12.4167,48.2,440,Waldkraiburg
3604,91471110,11.7167,48.1667,510,Aschheim
3605,91471180,11.5167,48.0333,540,GrÃ_nwald
3606,91471190,11.7333,48.1167,540,Haar
3607,91471270,11.4667,48.1,560,Neuried
3608,91471310,11.4167,48.1,560,Planegg
3609,91471320,11.5167,48.0667,580,Pullach
3610,91471340,11.7333,48.0167,580,Siegertsbrunn
3611,91481290,11.6167,48.6833,380,Geisenfeld
3612,91481550,11.4833,48.45,450,Paindorf
3613,91481570,11.5,48.5333,430,Pfaffenhofen a. d. Ilm
3614,91481590,11.4667,48.6167,400,PÃ¶rnbach (PH)
3615,91481650,11.5667,48.6167,410,Rohrbach/Ilm
3616,91481711,11.4333,48.55,500,Wolfsberg
3617,91481870,11.6333,48.6,410,Wolnzach (PH)
3618,91491140,12.1167,47.75,510,Brannenburg
3619,91491360,12.1833,47.6167,490,Kiefersfelden
3620,91491500,12.35,47.85,530,Prien
3621,91491510,12.2,47.9,500,Prutting
3622,91491511,12.1833,47.8833,500,Bamham
3623,91491561,12.1833,47.7667,690,Schilding
3624,91491610,12.1833,47.85,480,Stephanskirchen
3625,91501140,10.7833,47.7333,750,Bernbeuren (PH)
3626,91501190,10.9,47.85,700,Hohenfurch
3627,91501200,11.0167,47.8,750,HohenpeiÃŸenberg (Beob.-Stelle 1)
3628,91501201,11.0167,47.8,980,HohenpeiÃŸenberg
3629,91501220,10.9333,47.8,720,Peiting
3630,91501260,10.8,47.8333,830,Sachsenried
3631,91501280,10.9,47.8167,710,Schongau
3632,91511120,11.35,48.45,530,Alberzell
3633,91511150,11.3167,48.6333,420,Brunnen
3634,91511190,11.4333,48.6333,390,Freinhausen
3635,91511240,11.3667,48.6333,450,Hohenried
3636,91511331,11.3,48.55,450,Ried
3637,91511341,11.2333,48.5333,430,Habertshausen
3638,91511390,11.2667,48.5667,410,Schrobenhausen (Ph)
3639,91511461,11.4333,48.5833,420,Lindach
3640,91521200,11.3,47.95,650,Feldafing
3641,91521220,11.3833,48.0667,570,Gauting
3642,91521270,11.1667,48,560,Herrsching
3643,91521271,11.15,47.9667,550,Wartaweil
3644,91521410,11.3167,48,670,SÃ¶cking
3645,91521420,11.3333,48,590,Starnberg
3646,91531130,12.5833,47.8167,550,GrabenstÃ_tt-Bergen
3647,91531201,12.5333,47.8333,530,Winkl
3648,91531241,12.6333,47.8667,610,Oberhaid
3649,91531280,12.75,47.7667,690,Inzell (PH)
3650,91531350,12.5833,47.9,580,NuÃŸdorf/Chiemgau
3651,91531351,12.6167,47.9167,560,Herbsdorf
3652,91531352,12.6,47.9333,580,Litzlwalchen
3653,91531371,12.5667,47.85,540,Marwang
3654,91531380,12.4833,47.7167,650,OberwÃ¶ssen
3655,91531410,12.4,47.9833,560,Pittenhart
3656,91531450,12.65,47.7667,680,Ruhpolding
3657,91531460,12.4,47.7167,570,Schleching (PH)
3658,91531470,12.3833,48.0833,600,Schnaitsee (PH)
3659,91531500,12.65,47.8167,610,Siegsdorf
3660,91531541,12.5333,47.9167,560,Fehling
3661,91531550,12.5667,48.0833,480,Tacherting
3662,91531551,12.5333,48.0833,540,BrandstÃ_tt
3663,91531570,12.55,48.0333,500,Trostberg
3664,91531620,12.6833,47.8167,650,Vogling
3665,91541120,12.1167,48.1167,510,Albaching (PH)
3666,91541210,12.1667,48.05,470,Edling
3667,91541231,12.3,48.0333,540,Osendorf
3668,91541270,12.2833,48.15,450,Gars a. Inn
3669,91541520,12.1333,47.9833,480,Rott a. Inn
3670,91541521,12.15,47.9667,440,UnterwÃ¶hrn
3671,91541690,12.2333,48.0667,430,Wasserburg a. Inn
3672,91551200,11.0167,47.85,750,Forst
3673,91551230,11.2833,47.7333,650,Habach
3674,91551270,11.1667,47.7667,610,Huglfing
3675,91551280,11.3167,47.7667,600,Iffeldorf
3676,91551281,11.3333,47.7833,600,Staltach
3677,91551310,11.2,47.6833,690,Murnau a. Staffelsee
3678,91551350,11.1833,47.9167,590,PÃ_hl
3679,91551370,11.3833,47.75,600,Penzberg
3680,91551420,11.0833,47.7167,720,SchÃ¶ffau
3681,91551430,11.1833,47.6833,660,Seehausen a. Staffelsee
3682,91551470,11.15,47.7167,660,Uffing a. Staffelsee
3683,91551480,11.15,47.8667,550,Unterhausen
3684,91551490,11.15,47.8333,560,Weilheim i. Oberbayern
3685,91551510,11.0333,47.8833,700,Wessobrunn
3686,91561160,11.4167,47.8333,600,Beuerberg
3687,91561321,11.4667,47.9333,640,Icking/Isartal-Holzen
3688,91561370,11.3667,47.9,670,MÃ_nsing/Starnberger See
3689,91561410,11.6833,47.9167,670,Otterfing (PH)
3690,91561420,11.65,47.9667,620,Sauerlach
3691,91561450,11.5333,47.9167,650,Thanning
3692,91561470,11.4167,47.9167,580,Wolfratshausen (Ph)
3693,92110000,12.9667,48.8333,310,Deggendorf
3694,92140000,12.6,48.8833,330,Straubing (Ost)
3695,92311120,12.6333,49,340,Ascha
3696,92311200,12.8167,49.0167,800,Sankt Englmar (PH)
3697,92311231,12.6833,49.0833,630,Loitzendorf-Streitberg
3698,92311261,12.6833,48.9833,440,Rogendorf
3699,92311360,12.6833,48.9667,400,Mitterfels
3700,92311480,12.8167,48.9167,360,Langdorf-Schwarzach
3701,92311501,12.6167,49.0667,530,StÃ_tzenbrunn
3702,92311530,12.55,49.05,610,Wiesenfelden
3703,92321300,13.15,48.85,450,Lalling
3704,92321440,12.8667,48.7833,320,Plattling
3705,92321530,12.8,48.8167,320,Stephansposching
3706,92331120,12.5,48.6333,380,Dingolfing
3707,92331231,12.5667,48.65,350,Rosenau
3708,92331330,12.6333,48.5667,400,Reisbach
3709,92341140,12.7667,48.4167,430,Eggenfelden
3710,92341160,12.7333,48.4667,490,Falkenberg/Niederbay.
3711,92341180,12.5667,48.4333,440,Gangkofen
3712,92341290,12.95,48.5333,360,Johanniskirchen
3713,92341361,12.8167,48.3833,480,Simbach/Niederbay.-StraÃŸ
3714,92341410,12.6167,48.4,430,Massing
3715,92341450,12.5667,48.4833,480,Obertrennbach
3716,92341620,12.7333,48.5667,440,Simbach
3717,92351150,13.4,48.8667,610,Grafenau
3718,92351291,13.4333,48.9333,790,GuglÃ¶d
3719,92351292,13.3833,48.9167,770,RiedlhÃ_tte
3720,92351310,13.2333,48.8333,770,SchÃ¶fweg (PH)
3721,92351320,13.4667,48.8667,680,SchÃ¶nanger
3722,92351321,13.4667,48.9333,950,NeuschÃ¶nau-WaldhÃ_user
3723,92351330,13.3333,48.85,560,SchÃ¶nberg/Niederbay.
3724,92351360,13.25,48.8,445,Zenting
3725,92361130,13.15,48.4167,355,Bayerbach
3726,92361131,13.1167,48.4333,350,Luderbach
3727,92361160,13.1833,48.45,440,Griesbach i. Rottal
3728,92361180,13.4,48.4,310,Pocking-Hartkirchen
3729,92361220,13.2167,48.4167,340,Karpfham
3730,92361250,13.1333,48.3667,430,KÃ¶ÃŸlarn
3731,92361280,13.4,48.4333,310,Mittich
3732,92361301,13.1833,48.3667,400,Rottfelling
3733,92361310,13.3167,48.4,320,Pocking
3734,92361330,13.2333,48.4667,410,Reutern
3735,92361401,13.2667,48.45,350,Kreuzkeller
3736,92361460,13.35,48.35,320,WÃ_rding
3737,92371110,11.85,48.8167,370,Abensberg
3738,92371330,11.8667,48.9333,480,Ihrlerstein
3739,92371440,11.7667,48.8167,350,Neustadt a. d. Donau
3740,92371590,11.85,48.75,390,Siegenburg
3741,92371630,12.0167,48.9,380,Teugn
3742,92371660,11.8333,48.9,350,Weltenburg
3743,92381220,12.9167,49.3,460,Eschlkam
3744,92381271,12.7333,49.1333,480,Kothrettenbach
3745,92381351,13.0667,49.2167,700,Lambach
3746,92381400,12.9833,49.25,410,Neukirchen b. Heiligen Blut
3747,92391240,12.9,48.65,380,Eichendorf/Niederbay.-Hartkirchen
3748,92391290,12.7,48.6667,390,Landau a. d. Isar
3749,92391400,12.75,48.7333,340,Wallersdorf/Niederbay.
3750,92401210,12.1833,48.5833,390,Ergolding
3751,92401380,12.2,48.6167,400,Mirskofen
3753,92401700,12.35,48.6333,370,WÃ¶rth a. d. Isar
3754,92411110,11.7167,48.6833,440,Aiglsbach (PH)
3755,92411140,11.75,48.5667,450,Au i. d. Hallertau
3756,92411151,11.6833,48.6,450,Wolnzach-HÃ_ll
3757,92411390,11.8333,48.65,460,PÃ¶tzmes
3758,92421180,12.2167,48.7,420,Ergoldsbach
3759,92421230,12.3,48.7333,400,Greilsberg
3760,92421260,12.3833,48.8,370,Hadersbach
3761,92421350,12.25,48.7833,390,Mallersdorf
3762,92421360,12.15,48.8167,400,Mannsdorf
3763,92421420,12.25,48.7333,400,Oberellenbach
3764,92421440,12.2167,48.75,400,Oberlindhart
3765,92421500,12.3667,48.8167,360,Sallach
3766,92421510,12.1333,48.8333,380,Schierling (PH)
3767,92421521,12.3667,48.7167,460,Hamelhof
